"year","cowcode","ln_gdpen"
1971,800,0.394067079
1972,800,0.414094448
1973,800,0.499562442
1974,800,0.495305836
1975,800,0.520577908
1976,800,0.576051414
1977,800,0.646055579
1978,800,0.705569744
1979,800,0.768254578
1980,800,0.778407037
1981,800,0.796154916
1982,800,0.786181986
1983,800,0.874217987
1984,800,0.8989411
1985,800,0.901380122
1986,800,0.920282722
1987,800,0.992510736
1988,800,1.089235067
1989,800,1.178039432
1990,800,1.27536273
1991,800,1.323354602
1992,800,1.371688128
1993,800,1.441633821
1994,800,1.519197106
1995,800,1.598677635
1996,800,1.650030255
1997,800,1.626399159
1998,800,1.512054086
1999,800,1.545249343
2000,800,0.859205027
1960,461,-1.002393365
1961,461,-1.005121946
1962,461,-0.991553247
1963,461,-1.030019522
1964,461,-0.872273803
1965,461,-0.715392828
1966,461,-0.707246125
1967,461,-0.634878337
1968,461,-0.634878337
1969,461,-0.578034401
1970,461,-0.481266856
1971,461,-0.574475586
1972,461,-0.517514586
1973,461,-0.50916034
1974,461,-0.476424217
1975,461,-0.481266856
1976,461,-0.430782944
1977,461,-0.390084028
1978,461,-0.350976914
1979,461,-0.387134135
1980,461,-0.313341796
1981,461,-0.381260365
1982,461,-0.424647957
1983,461,-0.529329121
1984,461,-0.481266856
1985,461,-0.450985581
1986,461,-0.420071244
1987,461,-0.457284838
1988,461,-0.450985581
1989,461,-0.450985581
1990,461,-0.444725871
1991,461,-0.492658317
1992,461,-0.634878337
1993,461,-0.830023766
1994,461,-0.720951557
1995,461,-0.675050974
1996,461,-0.611748993
1997,461,-0.597301662
1998,461,-0.645595133
1999,461,-0.649017155
2000,461,0.855002485
1962,52,1.792092681
1963,52,1.853951573
1964,52,1.893563628
1965,52,1.860663414
1966,52,1.867485166
1967,52,1.879922986
1968,52,1.822288632
1969,52,1.958967447
1970,52,1.916187048
1971,52,1.994564295
1972,52,2.022871256
1973,52,2.037316561
1974,52,2.069138765
1975,52,2.078190804
1976,52,2.17190671
1977,52,2.239325762
1978,52,2.327180147
1979,52,2.379731417
1980,52,2.421434164
1981,52,2.462831497
1982,52,2.430802345
1983,52,2.344973803
1984,52,2.112997055
1985,52,2.272228956
1986,52,2.26560998
1987,52,2.155244589
1988,52,2.090010405
1989,52,2.056428671
1990,52,2.049497604
1991,52,2.109121799
1992,52,2.084510803
1993,52,2.062659979
1994,52,2.090832233
1995,52,2.122868538
1996,52,2.15399313
1997,52,2.178642273
1998,52,2.219438314
1999,52,2.278963804
2000,52,0.858854858
1956,616,0.013902962
1957,616,-0.001000487
1958,616,-0.036663998
1959,616,0.006975583
1960,616,0.096218817
1961,616,0.127513349
1962,616,0.104360029
1963,616,0.172271192
1964,616,0.183154523
1965,616,0.211880311
1966,616,0.219135538
1967,616,0.202124164
1968,616,0.231905088
1969,616,0.279901862
1970,616,0.366031051
1971,616,0.427226603
1972,616,0.551583588
1973,616,0.590560555
1974,616,0.63127178
1975,616,0.717839777
1976,616,0.75940299
1977,616,0.799756885
1978,616,0.830732882
1979,616,0.862045705
1980,616,0.927032828
1981,616,0.963555932
1982,616,0.954356909
1983,616,0.973049045
1984,616,1.003202081
1985,616,1.014505744
1986,616,0.987680733
1987,616,0.999528348
1988,616,0.992140055
1989,616,1.019208193
1990,616,1.068153143
1991,616,1.076025844
1992,616,1.123304963
1993,616,1.126244307
1994,616,1.141776562
1995,616,1.149645329
1996,616,1.203228116
1997,616,1.242467523
1998,616,1.276259303
1999,616,1.323715448
2000,616,0.856517082
1945,640,0.077886514
1946,640,0.174793273
1947,640,0.205386862
1948,640,0.235862345
1949,640,0.203756794
1950,640,0.062974855
1951,640,0.244513541
1952,640,0.303801477
1953,640,0.397432953
1954,640,0.287431985
1955,640,0.366031051
1956,640,0.352767318
1957,640,0.515215993
1958,640,0.572673023
1959,640,0.519388855
1960,640,0.483659953
1961,640,0.48919335
1962,640,0.512823582
1963,640,0.594982922
1964,640,0.596636295
1965,640,0.594431221
1966,640,0.687631965
1967,640,0.702106893
1968,640,0.746213913
1969,640,0.771496177
1970,640,0.789366007
1971,640,0.862045705
1972,640,0.901380122
1973,640,0.904622912
1974,640,0.977573931
1975,640,1.043099642
1976,640,1.10094285
1977,640,1.135265589
1978,640,1.115797162
1979,640,1.083498597
1980,640,1.055704832
1981,640,1.050122142
1982,640,1.053614974
1983,640,1.067809343
1984,640,1.105918884
1985,640,1.123955011
1986,640,1.19361937
1987,640,1.235762119
1988,640,1.229348063
1989,640,1.227005482
1990,640,1.319352984
1991,640,1.299101114
1992,640,1.336841464
1993,640,1.40167737
1994,640,1.327297568
1995,640,1.384627938
1996,640,1.434810758
1997,640,1.491480589
1998,640,1.506634474
1999,640,1.437954903
2000,640,0.87849423
1991,701,1.324958205
1992,701,1.201190233
1993,701,1.02961874
1994,701,0.817174196
1995,701,0.719564676
1996,701,0.630446434
1997,701,0.497571349
1998,701,0.552431762
1999,701,0.687936127
2000,701,0.858366575
1945,200,1.541373134
1946,200,1.56339395
1947,200,1.595338941
1948,200,1.62452364
1949,200,1.644225717
1950,200,1.685472608
1951,200,1.719547153
1952,200,1.709645152
1953,200,1.754576683
1954,200,1.789089322
1955,200,1.824388027
1956,200,1.832741499
1957,200,1.847667098
1958,200,1.84656322
1959,200,1.882970333
1960,200,1.920299292
1961,200,1.941758752
1962,200,1.942762375
1963,200,1.977131963
1964,200,2.0245893
1965,200,2.038489342
1966,200,2.05271244
1967,200,2.076060772
1968,200,2.11021328
1969,200,2.117940903
1970,200,2.144409657
1971,200,2.158137083
1972,200,2.193885803
1973,200,2.262283802
1974,200,2.241879225
1975,200,2.23130393
1976,200,2.256436348
1977,200,2.279214144
1978,200,2.315797567
1979,200,2.345453024
1980,200,2.31914711
1981,200,2.304283619
1982,200,2.324053049
1983,200,2.363209724
1984,200,2.388028622
1985,200,2.419211864
1986,200,2.461808681
1987,200,2.508216143
1988,200,2.562561989
1989,200,2.583317995
1990,200,2.581503868
1991,200,2.550850391
1992,200,2.543489933
1993,200,2.563319683
1994,200,2.602749586
1995,200,2.626639128
1996,200,2.648503304
1997,200,2.679510117
1998,200,2.701416969
1999,200,2.718174219
2000,200,0.863577906
1945,2,2.03156352
1946,2,2.035228252
1947,2,2.082561731
1948,2,2.112634659
1949,2,2.084429026
1950,2,2.171564817
1951,2,2.209262848
1952,2,2.205413103
1953,2,2.230014324
1954,2,2.207064867
1955,2,2.274494171
1956,2,2.27336216
1957,2,2.266232252
1958,2,2.237513065
1959,2,2.286354065
1960,2,2.292029619
1961,2,2.297170401
1962,2,2.337759256
1963,2,2.364808559
1964,2,2.404419422
1965,2,2.455220461
1966,2,2.498480797
1967,2,2.511061668
1968,2,2.543411255
1969,2,2.563024521
1970,2,2.562099218
1971,2,2.582713604
1972,2,2.620820522
1973,2,2.665768862
1974,2,2.644613266
1975,2,2.616080999
1976,2,2.658229589
1977,2,2.69678688
1978,2,2.736961603
1979,2,2.749639988
1980,2,2.727525949
1981,2,2.740968943
1982,2,2.701159954
1983,2,2.727199078
1984,2,2.788400412
1985,2,2.807593822
1986,2,2.824231863
1987,2,2.84409523
1988,2,2.874129295
1989,2,2.895635605
1990,2,2.89336729
1991,2,2.867558002
1992,2,2.887311459
1993,2,2.901561737
1994,2,2.928701639
1995,2,2.942157984
1996,2,2.964564562
1997,2,2.99548173
1998,2,3.025934219
1999,2,3.04923749
2000,2,0.877639478
1945,364,0.580538213
1946,364,0.622724712
1947,364,0.631803572
1948,364,0.636047602
1949,364,0.667829394
1950,364,0.690644026
1951,364,0.718814969
1952,364,0.755182564
1953,364,0.786637545
1954,364,0.808705449
1955,364,0.814479411
1956,364,0.846726298
1957,364,0.86457634
1958,364,0.895271361
1959,364,0.932164073
1960,364,0.874217987
1961,364,0.932951212
1962,364,0.976821184
1963,364,0.986189842
1964,364,1.048721552
1965,364,1.114813685
1966,364,1.177731514
1967,364,1.239532948
1968,364,1.316408277
1969,364,1.337104082
1970,364,1.408055782
1971,364,1.454186678
1972,364,1.488173842
1973,364,1.56297493
1974,364,1.607435822
1975,364,1.647504091
1976,364,1.693779111
1977,364,1.733247161
1978,364,1.770535827
1979,364,1.782718778
1980,364,1.811398625
1981,364,1.840549707
1982,364,1.871648312
1983,364,1.907614708
1984,364,1.938166022
1985,364,1.952885747
1986,364,1.971438646
1987,364,1.984443784
1988,364,2.030251265
1989,364,2.046530962
1990,364,2.012213707
1991,365,1.958189845
1992,365,1.800735474
1993,365,1.711197615
1994,365,1.57810843
1995,365,1.53710568
1996,365,1.505231619
1997,365,1.517139912
1998,365,1.470325947
1999,365,1.505920291
2000,365,0.326569335
1962,500,-0.536143482
1963,500,-0.50916034
1964,500,-0.500875294
1965,500,-0.487760305
1966,500,-0.440056562
1967,500,-0.454130292
1968,500,-0.466808766
1969,500,-0.426178157
1970,500,-0.43540895
1971,500,-0.400477529
1972,500,-0.415515393
1973,500,-0.455706328
1974,500,-0.466808766
1975,500,-0.481266856
1976,500,-0.50252676
1977,500,-0.507497847
1978,500,-0.555125892
1979,500,-0.558616221
1980,500,-0.62735945
1981,500,-0.114289127
1982,500,-0.022245623
1983,500,0.09075439
1984,500,-0.551647663
1985,500,-0.616186082
1986,500,-0.683196843
1987,500,-0.675307274
1988,500,-0.640554726
1989,500,-0.601480007
1990,500,-0.590590537
1991,500,-0.574475586
1992,500,-0.603306472
1993,500,-0.555376589
1994,500,-0.524388015
1995,500,-0.445438385
1996,500,-0.388052225
1997,500,-0.370462388
1998,500,-0.344112635
1999,500,-0.300193787
2000,500,0.866404672
1991,369,1.587777853
1992,369,1.48023355
1993,369,1.326286077
1994,369,1.070734262
1995,369,0.948727727
1996,369,0.851007819
1997,369,0.828841269
1998,369,0.817639649
1999,369,0.820514739
2000,369,0.857191429
1971,696,3.689978838
1972,696,3.633868694
1973,696,3.619290352
1974,696,3.57442832
1975,696,3.456234217
1976,696,3.421522617
1977,696,3.410667181
1978,696,3.23207283
1979,696,3.32770443
1980,696,3.464766741
1981,696,3.364083767
1982,696,3.191381216
1983,696,3.0615201
1984,696,3.067959785
1985,696,2.977975607
1986,696,2.801783323
1987,696,2.838025331
1988,696,2.80880022
1989,696,2.907338142
1990,696,2.990782499
1991,696,2.906184912
1992,696,2.897553682
1993,696,2.820320129
1994,696,2.817278862
1995,696,2.852905273
1996,696,2.899900198
1997,696,2.87263298
1998,696,2.760161877
1999,696,0.851151555
2000,696,0.857185524
1945,165,0.854478344
1946,165,1.23895371
1947,165,1.24501884
1948,165,1.191191435
1949,165,1.234598994
1950,165,1.238664031
1951,165,1.397728682
1952,165,1.323620796
1953,165,1.366346717
1954,165,1.451145411
1955,165,1.455120564
1956,165,1.431506634
1957,165,1.474076271
1958,165,1.374474764
1959,165,1.342342496
1960,165,1.378262162
1961,165,1.364815354
1962,165,1.362001657
1963,165,1.334737897
1964,165,1.357380271
1965,165,1.307792068
1966,165,1.35377121
1967,165,1.309683204
1968,165,1.300736427
1969,165,1.362001657
1970,165,1.416095853
1971,165,1.411962152
1972,165,1.39277339
1973,165,1.410499096
1974,165,1.421178818
1975,165,1.460937858
1976,165,1.472013235
1977,165,1.471324563
1978,165,1.513367414
1979,165,1.57194376
1980,165,1.627474308
1981,165,1.641324162
1982,165,1.537941933
1983,165,1.400197268
1984,165,1.374221802
1985,165,1.378514171
1986,165,1.46232903
1987,165,1.561717272
1988,165,1.544792652
1989,165,1.542443037
1990,165,1.526491046
1991,165,1.561507344
1992,165,1.645769835
1993,165,1.664725661
1994,165,1.727642775
1995,165,1.705781579
1996,165,1.752630472
1997,165,1.793124318
1998,165,1.83078599
1999,165,1.79084909
2000,165,0.855966711
1991,704,1.035718679
1992,704,0.893392503
1993,704,0.847305894
1994,704,0.774464011
1995,704,0.747277796
1996,704,0.744929075
1997,704,0.751074553
1998,704,0.776603758
1999,704,0.802029848
2000,704,0.85604501
1981,935,0.838145182
1982,935,0.843773944
1983,935,0.852205211
1984,935,0.853701045
1985,935,0.857343473
1986,935,0.858708384
1987,935,0.860862791
1988,935,0.85887209
1989,935,0.860149813
1990,935,0.858085668
1991,935,0.847763715
1992,935,0.850796176
1993,935,0.849074597
1994,935,0.850047098
1995,935,0.848704408
1996,935,0.848098116
1997,935,0.849546163
1998,935,0.860449455
1999,935,0.85881716
2000,935,0.859300496
1945,101,1.890095353
1946,101,1.65268898
1947,101,1.673913956
1948,101,1.73677516
1949,101,1.732363224
1950,101,1.568407536
1951,101,1.629632711
1952,101,1.678964019
1953,101,1.685472608
1954,101,1.73501277
1955,101,1.792259336
1956,101,1.863304615
1957,101,1.948905587
1958,101,1.885249734
1959,101,1.910874963
1960,101,1.84656322
1961,101,1.854264736
1962,101,1.909394383
1963,101,1.937589884
1964,101,2.002020359
1965,101,2.016501665
1966,101,1.99088347
1967,101,2.000127792
1968,101,2.018363714
1969,101,2.029068947
1970,101,2.048079729
1971,101,2.026699781
1972,101,2.014102697
1973,101,1.998367071
1974,101,2.003504992
1975,101,2.001615047
1976,101,2.054508209
1977,101,2.100346565
1978,101,2.111061335
1979,101,2.090875864
1980,101,2.001615047
1981,101,1.975330234
1982,101,1.925269961
1983,101,1.876407027
1984,101,1.852227211
1985,101,1.828573465
1986,101,1.853481531
1987,101,1.869183302
1988,101,1.913386941
1989,101,1.776138067
1990,101,1.800884366
1991,101,1.890246391
1992,101,1.957556367
1993,101,1.937383294
1994,101,1.891542792
1995,101,1.90884757
1996,101,1.885713696
1997,101,1.926804304
1998,101,1.905503511
1999,101,1.811261535
2000,101,0.856982943
1955,817,-0.603306472
1956,817,-0.549912989
1957,817,-0.491023004
1958,817,-0.446287125
1959,817,-0.423120081
1960,817,-0.418550372
1961,817,-0.366725266
1962,817,-0.345311165
1963,817,-0.297059268
1964,817,-0.291690111
1965,817,-0.2194006
1966,817,0.152721047
1967,817,0.210260898
1968,817,0.260053933
1969,817,0.322807908
1970,817,0.286681592
1971,817,0.410120904
1972,817,0.426574022
1973,817,0.442118436
1974,817,0.264669269
1975,817,0.258510649
1976,818,0.850024146
1977,818,0.159564555
1978,818,0.179818451
1979,818,0.210260898
1980,818,0.242161602
1981,818,0.267734468
1982,818,0.287431985
1983,818,0.311154425
1984,818,0.292669624
1985,818,0.352767318
1986,818,0.352064371
1987,818,0.408792883
1988,818,0.458057553
1989,818,0.394741118
1990,818,0.474369079
1991,818,0.467500478
1992,818,0.860306958
1993,818,0.863545207
1994,818,0.861887001
1995,818,0.862706731
1996,818,0.870919238
1997,818,0.877534816
1998,818,0.880228401
1999,818,0.88136835
2000,818,0.874506448
1976,990,0.843218593
1977,990,0.847200018
1978,990,0.853651763
1979,990,0.855347277
1980,990,0.858040199
1981,990,0.859831251
1982,990,0.861294272
1983,990,0.861506851
1984,990,0.860870832
1985,990,0.860943768
1986,990,0.861193991
1987,990,0.86116283
1988,990,0.860683738
1989,990,0.863002978
1990,990,0.860500987
1991,990,0.859210744
1992,990,0.859341617
1993,990,0.859099316
1994,990,0.86131366
1995,990,0.861247222
1996,990,0.860616977
1997,990,0.860347286
1998,990,0.859534767
1999,990,0.860574559
2000,990,0.860632281
1990,679,0.517602563
1991,679,0.495914996
1992,679,0.46836239
1993,679,0.486287824
1994,679,0.306223383
1995,679,0.8321564
1996,679,0.834530858
1997,679,0.84006981
1998,679,0.837154521
1999,679,0.850160939
2000,679,0.857645363
1945,678,0.853113872
1946,678,-2.975929737
1947,678,-2.995732307
1948,678,-3.015934944
1949,678,-3.015934944
1950,678,-3.036554337
1951,678,-2.590267181
1952,678,-2.603690147
1953,678,-2.617295742
1954,678,-2.631089211
1955,678,-1.870802641
1956,678,-2.273026228
1957,678,-2.551046371
1958,678,-2.137070656
1959,678,-1.931021571
1960,678,-2.017406225
1961,678,-1.890475512
1962,678,-1.924148679
1963,678,-1.870802641
1964,678,-1.748700023
1965,678,-1.76026082
1966,678,-1.820158958
1967,678,-1.771956801
1968,678,-1.575036526
1969,678,-1.555897117
1970,678,-1.54177928
1971,678,-1.324258924
1972,678,-1.224175453
1973,678,-1.090644121
1974,678,-1.06131649
1975,678,-0.72154665
1976,678,-0.614336014
1977,678,-0.515838146
1978,678,-0.644357085
1979,678,-0.54645282
1980,678,-0.339677364
1981,678,-0.359536171
1982,678,-0.253602743
1983,678,-0.089924738
1984,678,-0.056570359
1985,678,-0.026343999
1986,678,0.178982645
1987,678,0.227135569
1988,678,0.226338401
1989,678,0.218331963
1967,680,0.733809114
1968,680,0.867940485
1969,680,1.021731257
1970,680,1.019569159
1971,680,0.505612075
1972,680,0.602675319
1973,680,0.749527514
1974,680,0.704087138
1975,680,0.639218807
1976,680,0.713439822
1977,680,0.734768867
1978,680,0.755182564
1979,680,0.774266183
1980,680,0.770571113
1981,680,0.879211664
1982,680,1.074319601
1983,680,0.956280351
1984,680,1.00503397
1985,680,1.018847346
1986,680,1.340250373
1987,680,1.372195482
1988,680,1.373715639
1989,680,1.447859764
1945,345,-1.917322636
1946,345,-1.980501652
1947,345,-1.465337515
1948,345,-1.244794846
1949,345,-0.444725871
1950,345,-0.302457333
1951,345,-0.426178157
1952,345,-0.478035808
1953,345,-0.525939226
1954,345,-0.230671778
1955,345,-0.064005308
1956,345,0.134530947
1957,345,0.257738233
1958,345,0.249980241
1959,345,0.442760915
1960,345,0.65284586
1961,345,0.713439822
1962,345,0.697139144
1963,345,0.78800267
1964,345,0.893636048
1965,345,0.878381193
1966,345,0.929404378
1967,345,0.963555932
1968,345,1.014505744
1969,345,1.158138275
1970,345,1.193012953
1971,345,1.298555493
1972,345,1.264126658
1973,345,1.299919128
1974,345,1.481377244
1975,345,1.470635533
1976,345,1.462560654
1977,345,1.585759759
1978,345,1.661650777
1979,345,1.735541821
1980,345,1.716496944
1981,345,1.713617682
1982,345,1.693779111
1983,345,1.674663663
1984,345,1.673351169
1985,345,1.643259406
1986,345,1.683617353
1987,345,1.636079907
1988,345,1.598174691
1989,345,1.610637188
1990,345,1.514687538
1991,347,1.007957935
1992,347,0.86712558
1993,347,0.862864083
1994,347,0.866834871
1995,347,0.867993242
1996,347,0.86537809
1997,347,0.8484943
1998,347,0.313082106
1999,347,0.310147783
2000,347,0.866302791
1960,490,-0.715392828
1961,490,-0.770028234
1962,490,-0.534435451
1963,490,-0.579818487
1964,490,-0.62735945
1965,490,-0.601480007
1966,490,-0.486133009
1967,490,-0.51249373
1968,490,-0.517514586
1969,490,-0.471604884
1970,490,-0.376877666
1971,490,-0.393042564
1972,490,-0.43695572
1973,490,-0.37251398
1974,490,-0.366725266
1975,490,-0.450985581
1976,490,-0.536143482
1977,490,-0.585190058
1978,490,-0.657780051
1979,490,-0.713349879
1980,490,-0.742337406
1981,490,-0.707246125
1982,490,-0.729811192
1983,490,-0.774357259
1984,490,-0.780886114
1985,490,-0.81644541
1986,490,-0.78965807
1987,490,-0.770028234
1988,490,-0.776528776
1989,490,-0.858021855
1990,490,-0.958770812
1991,490,-1.079282761
1992,490,-1.222490549
1993,490,-1.399168134
1994,490,-1.470692158
1995,490,-1.495192647
1996,490,-1.535799026
1997,490,-1.626142144
1998,490,-1.628326178
1999,490,0.306065255
1964,551,-0.094310649
1965,551,0.104360029
1966,551,0.032467183
1967,551,0.093490392
1968,551,0.1160037
1969,551,0.041141998
1970,551,0.110646509
1971,551,0.13102825
1972,551,0.169742733
1973,551,0.151002869
1974,551,0.188966051
1975,551,0.223943263
1976,551,0.160416737
1977,551,0.045928981
1978,551,0.006975583
1979,551,-0.051293306
1980,551,-0.029428795
1981,551,0.023716575
1982,551,-0.061875407
1983,551,-0.174353421
1984,551,-0.189950556
1985,551,-0.213193193
1986,551,-0.240798473
1987,551,-0.274436861
1988,551,-0.278391987
1989,551,-0.279713929
1990,551,-0.37251398
1991,551,-0.358104527
1992,551,-0.405125022
1993,551,-0.367764622
1994,551,-0.486563504
1995,551,-0.538834691
1996,551,-0.500773668
1997,551,-0.492855698
1998,551,-0.5351125
1999,551,-0.533053279
2000,551,0.853862983
1966,552,-0.038740814
1967,552,0.001997977
1968,552,-0.028399471
1969,552,0.013902962
1970,552,0.078811198
1971,552,0.155292869
1972,552,0.164666638
1973,552,0.184818402
1974,552,0.310421526
1975,552,0.299363554
1976,552,0.182321593
1977,552,0.133656397
1978,552,0.155292869
1979,552,0.173953354
1980,552,0.187309071
1981,552,0.247641042
1982,552,0.286681592
1983,552,0.310421526
1984,552,0.188137963
1985,552,0.195566759
1986,552,0.163818061
1987,552,0.18564935
1988,552,0.083421618
1989,552,0.158711731
1990,552,0.167207956
1991,552,0.221542284
1992,552,0.15014261
1993,552,0.149886206
1994,552,0.179988831
1995,552,0.160860375
1996,552,0.236829489
1997,552,0.244755477
1998,552,0.261856437
1999,552,0.244216725
2000,552,0.856959089
